phoneno,age,gender,zipcode,calls,sms,mms,charges,coverage,complaint,sim,phone,prepost,churn
3147,3,Male,91360,0,65,41,910,2,2,Single Sim,Andoid,Prepaid,No Churn
8549,2,Male,94709,220,35,9,840,0,4,Single Sim,Andoid,Postpaid,No Churn
6064,1,Male,92110,340,33,9,730,2,4,Single Sim,Andoid,Postpaid,No Churn
5259,1,Male,93106,30,43,19,1220,0,1,Single Sim,Andoid,Postpaid,No Churn
1011,2,Male,90065,260,30,5,730,2,1,Single Sim,Andoid,Postpaid,No Churn
7780,3,Male,95973,30,61,37,200,0,2,Single Sim,Andoid,Postpaid,No Churn
7397,1,Male,92677,110,49,24,1300,3,4,Single Sim,IOS,Postpaid,Churn
2572,3,Male,92037,340,52,27,850,0,3,Single Sim,Andoid,Prepaid,Churn
6772,1,Female,94550,330,45,21,1340,0,2,Single Sim,Andoid,Postpaid,No Churn
2294,2,Male,95678,180,64,39,980,1,3,Single Sim,Andoid,Postpaid,No Churn
9524,3,Male,91709,160,26,1,540,0,2,Dual Sim,Andoid,Prepaid,No Churn
2040,1,Male,92123,200,35,11,410,0,3,Single Sim,Andoid,Postpaid,No Churn
5800,3,Male,94928,600,45,19,1280,0,4,Single Sim,Andoid,Postpaid,Churn
3550,1,Male,94115,260,44,20,1320,4,3,Single Sim,Andoid,Prepaid,Churn
3814,3,Male,94025,290,34,8,1880,0,1,Single Sim,Andoid,Postpaid,Churn
4821,2,Female,94143,610,65,41,1700,0,4,Single Sim,IOS,Postpaid,Churn
5251,3,Male,90034,90,32,8,140,2,3,Single Sim,Andoid,Prepaid,No Churn
1451,3,Male,95616,280,41,15,930,0,1,Single Sim,Andoid,Postpaid,No Churn
6277,2,Female,94596,270,52,28,790,0,1,Single Sim,Andoid,Postpaid,No Churn
7859,2,Male,94305,220,35,9,790,0,4,Single Sim,Andoid,Prepaid,No Churn
6279,3,Male,90024,180,51,26,620,2,4,Single Sim,Andoid,Postpaid,No Churn
8376,1,Male,91950,20,30,6,950,0,2,Dual Sim,Andoid,Postpaid,No Churn
8100,3,Male,92672,130,58,33,600,0,4,Single Sim,Andoid,Postpaid,No Churn
8832,2,Female,92374,150,49,23,750,0,1,Single Sim,Andoid,Prepaid,No Churn
5610,2,Female,91320,10,63,38,850,0,4,Single Sim,Andoid,Prepaid,No Churn
9400,1,Male,94801,410,40,15,1430,0,1,Single Sim,Andoid,Postpaid,No Churn
5078,2,Female,92717,200,27,0,340,2,1,Single Sim,Andoid,Prepaid,No Churn
6876,1,Male,91320,170,38,14,440,0,2,Single Sim,Andoid,Prepaid,No Churn
8338,2,Male,92008,90,52,28,310,2,4,Dual Sim,Andoid,Postpaid,No Churn
2794,1,Male,94538,80,49,24,130,2,4,Single Sim,Andoid,Postpaid,No Churn
4310,1,Female,95616,150,59,35,520,0,4,Single Sim,Andoid,Postpaid,No Churn
6451,3,Male,95136,20,32,8,420,2,1,Single Sim,Andoid,Postpaid,No Churn
7787,3,Female,91775,210,30,4,1020,2,4,Single Sim,Andoid,Prepaid,No Churn
8852,3,Male,95039,640,64,38,1430,0,2,Dual Sim,IOS,Postpaid,Churn
3388,3,Male,94063,70,59,33,100,0,4,Single Sim,Andoid,Postpaid,No Churn
4108,3,Male,90401,110,62,37,440,0,1,Single Sim,Andoid,Prepaid,No Churn
3777,1,Female,94720,600,61,37,1580,4,2,Dual Sim,IOS,Postpaid,No Churn
4139,2,Female,92672,100,53,26,120,0,2,Single Sim,Andoid,Prepaid,No Churn
3629,1,Male,90095,120,51,26,590,2,1,Single Sim,Andoid,Postpaid,No Churn
4383,2,Male,92130,190,55,29,920,0,1,Single Sim,Andoid,Prepaid,No Churn
9016,1,Female,94542,280,36,10,820,0,2,Single Sim,Andoid,Prepaid,No Churn
6906,2,Male,90509,0,44,19,440,0,4,Single Sim,Andoid,Prepaid,No Churn
7893,2,Male,93010,320,26,2,1820,0,2,Single Sim,Andoid,Prepaid,Churn
4285,1,Male,92121,40,54,30,1210,0,2,Single Sim,Andoid,Postpaid,No Churn
7999,1,Female,95518,170,35,11,380,0,1,Single Sim,Andoid,Prepaid,No Churn
3349,1,Female,90024,270,34,10,920,0,2,Dual Sim,IOS,Prepaid,No Churn
1066,3,Male,94305,160,28,3,530,0,2,Single Sim,Andoid,Prepaid,No Churn
2106,1,Male,93611,230,32,7,450,1,3,Dual Sim,Andoid,Postpaid,No Churn
8677,2,Male,95422,360,38,14,630,0,1,Dual Sim,Andoid,Postpaid,No Churn
6547,1,Male,95051,810,53,28,1810,0,1,Single Sim,Andoid,Postpaid,No Churn
2548,3,Female,94608,420,26,1,1840,6,2,Single Sim,IOS,Postpaid,Churn
4032,1,Female,94970,50,45,21,330,2,3,Single Sim,IOS,Postpaid,No Churn
6964,1,Male,90024,20,58,33,220,0,3,Single Sim,Andoid,Postpaid,No Churn
6031,1,Male,92093,270,59,33,990,0,2,Single Sim,Andoid,Prepaid,No Churn
2841,2,Male,90089,100,45,18,440,2,3,Single Sim,Andoid,Prepaid,No Churn
8735,2,Female,95134,340,64,39,1010,0,4,Single Sim,Andoid,Prepaid,No Churn
4450,2,Female,94132,200,30,3,320,0,1,Single Sim,Andoid,Postpaid,No Churn
7864,1,Male,94305,267,40,16,590,0,4,Single Sim,Andoid,Postpaid,No Churn
3134,2,Female,94015,50,61,36,250,0,2,Single Sim,Andoid,Postpaid,No Churn
7745,1,Male,93940,560,40,16,1400,0,3,Single Sim,Andoid,Prepaid,Churn
5266,3,Male,94720,75,40,10,290,0,1,Single Sim,Andoid,Postpaid,No Churn
8587,1,Male,90630,70,43,19,350,0,1,Single Sim,Andoid,Prepaid,No Churn
1717,1,Female,93302,630,39,14,1410,0,4,Dual Sim,IOS,Postpaid,Churn
7604,3,Male,92672,200,35,11,750,1,4,Single Sim,Andoid,Prepaid,No Churn
5326,1,Male,95054,280,38,12,580,0,2,Single Sim,Andoid,Postpaid,No Churn
1923,1,Male,90024,110,67,43,410,0,2,Single Sim,Andoid,Prepaid,No Churn
8593,2,Female,93940,200,55,30,420,2,2,Single Sim,Andoid,Prepaid,No Churn
5243,2,Male,93940,110,28,2,550,0,3,Single Sim,Andoid,Prepaid,No Churn
4949,2,Male,93711,30,30,4,180,1,4,Single Sim,Andoid,Postpaid,No Churn
1861,3,Male,92121,230,59,35,750,0,4,Dual Sim,Andoid,Prepaid,No Churn
4390,1,Male,95020,250,26,2,850,0,2,Single Sim,Andoid,Prepaid,No Churn
1788,2,Male,90089,110,52,28,430,0,4,Single Sim,Andoid,Prepaid,No Churn
8668,1,Female,90250,390,40,15,1490,4,2,Single Sim,Andoid,Postpaid,No Churn
3057,2,Female,93943,100,31,7,250,0,2,Dual Sim,IOS,Postpaid,No Churn
4800,2,Female,94005,40,50,25,190,2,4,Single Sim,Andoid,Postpaid,No Churn
5263,3,Male,93524,40,27,3,180,0,1,Single Sim,Andoid,Prepaid,No Churn
4452,2,Male,90024,60,64,39,130,0,4,Single Sim,Andoid,Postpaid,No Churn
3104,2,Male,91765,240,34,10,410,0,1,Single Sim,Andoid,Prepaid,No Churn
3991,1,Male,94501,430,30,6,1390,0,1,Single Sim,Andoid,Postpaid,No Churn
9486,1,Female,93955,233,39,15,620,2,3,Single Sim,IOS,Postpaid,No Churn
8042,1,Male,90032,200,34,10,510,2,3,Single Sim,Andoid,Prepaid,No Churn
8153,1,Male,93950,300,40,15,710,3,3,Single Sim,Andoid,Postpaid,No Churn
3179,3,Male,92507,270,33,8,1450,0,1,Single Sim,Andoid,Postpaid,Churn
9265,2,Male,91768,120,38,12,450,2,4,Single Sim,Andoid,Postpaid,No Churn
2421,3,Male,93023,190,42,17,530,0,4,Single Sim,Andoid,Postpaid,No Churn
5069,3,Male,94105,150,37,13,640,0,1,Single Sim,Andoid,Postpaid,No Churn
6527,1,Male,94542,80,33,8,390,0,4,Single Sim,Andoid,Postpaid,No Churn
1503,3,Male,92182,220,60,34,380,0,3,Dual Sim,Andoid,Prepaid,No Churn
2128,1,Male,94709,250,28,4,850,0,3,Single Sim,Andoid,Postpaid,No Churn
3260,2,Female,92717,270,45,20,610,0,3,Single Sim,Andoid,Prepaid,No Churn
2840,3,Female,94610,120,56,32,230,2,1,Single Sim,Andoid,Postpaid,No Churn
3670,1,Male,94305,240,53,27,1220,4,1,Single Sim,Andoid,Prepaid,No Churn
4974,3,Male,91380,70,37,12,720,0,4,Single Sim,Andoid,Prepaid,No Churn
1509,1,Male,90840,730,47,21,1230,0,1,Single Sim,Andoid,Prepaid,No Churn
5765,1,Female,90057,160,58,32,400,0,1,Dual Sim,IOS,Postpaid,No Churn
2706,2,Male,95134,280,52,26,620,0,4,Single Sim,Andoid,Postpaid,No Churn
3740,1,Female,94105,330,46,22,1130,0,2,Single Sim,Andoid,Prepaid,No Churn
6864,2,Male,92634,380,52,27,810,0,4,Single Sim,Andoid,Prepaid,No Churn
2090,1,Male,95521,160,24,0,590,0,4,Single Sim,Andoid,Prepaid,No Churn
1790,2,Male,94523,70,57,31,250,2,2,Single Sim,Andoid,Prepaid,No Churn
7579,2,Female,94720,60,66,41,250,0,4,Single Sim,Andoid,Postpaid,No Churn
1963,3,Male,95014,50,30,5,140,0,4,Single Sim,Andoid,Postpaid,No Churn
5473,1,Male,90058,10,48,23,190,0,1,Single Sim,Andoid,Postpaid,No Churn
6304,3,Male,91942,250,63,37,610,0,1,Single Sim,Andoid,Prepaid,No Churn
5490,1,Male,94904,10,48,23,210,0,1,Single Sim,Andoid,Prepaid,No Churn
1878,1,Male,94143,133,34,10,440,0,1,Single Sim,Andoid,Postpaid,No Churn
5259,1,Female,91902,150,60,35,420,0,3,Single Sim,Andoid,Prepaid,No Churn
2137,3,Male,90095,140,55,25,520,3,0,Dual Sim,Andoid,Prepaid,No Churn
7754,1,Male,92064,0,50,24,1120,0,0,Single Sim,Andoid,Prepaid,No Churn
3634,3,Male,94301,40,29,5,340,0,1,Single Sim,Andoid,Prepaid,No Churn
9823,3,Male,91320,170,61,35,830,3,2,Single Sim,Andoid,Postpaid,No Churn
3620,2,Male,95133,40,50,25,240,2,4,Single Sim,Andoid,Postpaid,No Churn
5981,2,Female,90755,170,37,13,710,0,2,Single Sim,Andoid,Postpaid,No Churn
9724,2,Female,93403,230,64,40,1810,0,2,Single Sim,IOS,Postpaid,Churn
9288,3,Male,91765,20,43,19,750,2,4,Single Sim,Andoid,Postpaid,No Churn
3257,1,Male,91614,300,39,14,1530,0,2,Single Sim,Andoid,Prepaid,No Churn
8514,2,Female,90291,180,23,-2,750,0,2,Single Sim,Andoid,Postpaid,No Churn
4285,2,Male,91711,40,34,10,190,0,4,Single Sim,Andoid,Prepaid,No Churn
2124,2,Female,91775,150,29,2,310,0,4,Single Sim,Andoid,Prepaid,No Churn
3652,1,Male,94720,850,33,8,1780,0,3,Dual Sim,IOS,Postpaid,Churn
8409,1,Female,90245,150,60,35,650,3,2,Single Sim,Andoid,Prepaid,No Churn
8109,1,Male,94720,30,49,25,80,1,1,Single Sim,Andoid,Prepaid,No Churn
7173,1,Male,92374,110,54,28,920,0,2,Single Sim,Andoid,Postpaid,No Churn
8164,1,Male,95125,180,59,34,1450,2,4,Single Sim,Andoid,Postpaid,Churn
2090,3,Male,93065,370,42,17,850,3,1,Single Sim,Andoid,Prepaid,No Churn
5539,1,Male,92130,470,62,38,1490,0,1,Single Sim,Andoid,Postpaid,No Churn
5793,2,Female,94707,60,63,38,90,1,4,Single Sim,Andoid,Postpaid,No Churn
2881,3,Female,94607,380,57,31,1640,5,2,Single Sim,IOS,Postpaid,Churn
9045,2,Male,95816,50,61,36,400,1,3,Dual Sim,Andoid,Prepaid,No Churn
6004,3,Female,93943,250,35,10,540,0,1,Single Sim,Andoid,Prepaid,No Churn
1628,3,Male,95973,400,26,0,1640,4,2,Single Sim,Andoid,Postpaid,Churn
2017,1,Male,95814,460,33,8,1400,0,1,Single Sim,Andoid,Postpaid,No Churn
4354,3,Male,91711,40,31,7,180,0,1,Single Sim,Andoid,Prepaid,No Churn
3934,1,Male,95818,100,51,27,120,0,4,Dual Sim,Andoid,Postpaid,No Churn
3496,1,Male,94720,270,55,29,1400,0,2,Single Sim,Andoid,Postpaid,No Churn
2514,3,Female,94588,80,38,12,240,0,2,Single Sim,Andoid,Postpaid,No Churn
1382,1,Male,92806,180,38,12,600,0,2,Single Sim,Andoid,Postpaid,No Churn
6296,3,Male,92660,80,53,27,500,0,2,Single Sim,Andoid,Postpaid,No Churn
1665,2,Female,92612,190,62,38,440,0,1,Single Sim,Andoid,Prepaid,No Churn
6878,2,Male,94596,220,35,9,510,2,4,Single Sim,Andoid,Postpaid,No Churn
9515,1,Male,90840,130,46,21,340,2,2,Single Sim,Andoid,Prepaid,No Churn
9726,2,Male,90095,50,60,35,330,0,2,Single Sim,Andoid,Postpaid,No Churn
9763,1,Male,92507,150,63,38,630,0,2,Single Sim,Andoid,Postpaid,No Churn
6741,3,Male,90025,0,43,18,220,0,2,Single Sim,Andoid,Prepaid,No Churn
8110,3,Female,94542,360,33,7,1040,0,2,Single Sim,Andoid,Prepaid,Churn
1142,3,Male,90041,30,43,19,750,0,3,Single Sim,Andoid,Prepaid,No Churn
6993,3,Male,92709,170,62,36,750,0,2,Single Sim,Andoid,Prepaid,No Churn
3911,3,Female,91367,360,48,23,620,1,4,Single Sim,Andoid,Prepaid,No Churn
5493,1,Male,90034,180,38,14,480,2,1,Single Sim,Andoid,Prepaid,No Churn
9552,1,Female,95035,280,36,10,730,0,2,Single Sim,Andoid,Postpaid,No Churn
9965,1,Female,90064,140,49,25,1350,1,2,Single Sim,Andoid,Postpaid,No Churn
9334,3,Female,92177,220,61,35,610,2,3,Single Sim,Andoid,Postpaid,No Churn
7923,2,Male,95616,200,49,22,780,0,3,Single Sim,Andoid,Postpaid,No Churn
7571,3,Male,94102,90,59,34,400,0,3,Single Sim,Andoid,Postpaid,No Churn
8937,3,Female,95211,20,30,6,440,0,1,Single Sim,Andoid,Prepaid,No Churn
8357,1,Male,94111,250,44,20,450,0,2,Single Sim,Andoid,Postpaid,No Churn
3257,1,Male,92130,40,67,41,180,0,2,Single Sim,Andoid,Postpaid,No Churn
8357,3,Male,90035,230,59,35,530,2,4,Single Sim,Andoid,Postpaid,No Churn
2444,2,Male,94112,10,37,11,110,0,3,Single Sim,Andoid,Prepaid,No Churn
5461,2,Male,94143,60,50,24,380,0,3,Single Sim,Andoid,Postpaid,No Churn
9838,2,Female,94040,150,56,31,280,0,1,Dual Sim,IOS,Postpaid,No Churn
1520,1,Female,94040,30,29,3,350,1,2,Single Sim,IOS,Postpaid,No Churn
7766,2,Male,92843,170,55,29,810,2,3,Single Sim,Andoid,Postpaid,No Churn
8494,3,Male,94590,80,48,22,900,3,2,Single Sim,Andoid,Prepaid,No Churn
7476,1,Male,90064,400,32,8,1150,0,1,Single Sim,Andoid,Prepaid,No Churn
7171,2,Male,92093,20,47,22,780,0,1,Single Sim,Andoid,Postpaid,No Churn
5891,3,Male,94301,190,46,21,300,0,4,Single Sim,Andoid,Postpaid,No Churn
5598,1,Female,95630,80,33,7,390,0,4,Single Sim,Andoid,Postpaid,No Churn
5402,1,Male,94123,10,39,13,690,0,3,Single Sim,Andoid,Prepaid,No Churn
1902,1,Female,93943,20,60,35,290,1,3,Single Sim,Andoid,Postpaid,No Churn
5428,2,Female,94108,220,39,15,540,0,4,Single Sim,Andoid,Prepaid,No Churn
8143,1,Female,90071,280,34,10,600,0,3,Single Sim,IOS,Postpaid,No Churn
2691,3,Male,91768,10,55,30,990,0,1,Single Sim,Andoid,Prepaid,No Churn
9226,1,Female,94117,220,67,42,510,0,3,Single Sim,Andoid,Postpaid,No Churn
8154,3,Female,94025,50,40,14,530,0,3,Dual Sim,IOS,Postpaid,No Churn
6208,2,Male,91911,530,44,20,1110,0,2,Single Sim,Andoid,Postpaid,Churn
8149,1,Male,94588,80,56,30,790,4,3,Single Sim,Andoid,Prepaid,No Churn
4143,2,Male,95616,280,50,25,900,0,1,Single Sim,Andoid,Postpaid,No Churn
8716,1,Female,92115,30,31,5,180,2,2,Single Sim,Andoid,Postpaid,No Churn
1127,1,Male,95817,240,66,41,730,0,3,Single Sim,Andoid,Prepaid,No Churn
8105,3,Male,95039,80,43,18,590,1,3,Single Sim,Andoid,Postpaid,No Churn
1870,1,Male,95833,30,58,32,400,0,2,Single Sim,Andoid,Prepaid,No Churn
1646,2,Female,92028,150,33,9,410,0,1,Single Sim,IOS,Postpaid,No Churn
1191,3,Male,91380,210,33,9,530,0,1,Single Sim,Andoid,Prepaid,No Churn
1845,1,Male,93117,433,32,8,1280,0,2,Single Sim,Andoid,Postpaid,No Churn
1829,3,Male,92037,600,55,30,1450,0,2,Single Sim,Andoid,Postpaid,Churn
3360,3,Male,95045,100,25,-2,350,0,4,Single Sim,Andoid,Postpaid,No Churn
3664,3,Male,90404,80,40,14,280,0,2,Single Sim,Andoid,Prepaid,No Churn
2313,1,Female,90095,100,54,28,1550,3,1,Single Sim,Andoid,Postpaid,No Churn
1934,1,Female,95747,300,36,11,1950,0,2,Single Sim,Andoid,Postpaid,No Churn
6393,2,Male,92182,220,35,9,500,0,4,Single Sim,Andoid,Prepaid,No Churn
2042,3,Female,92735,80,44,19,480,0,3,Single Sim,Andoid,Prepaid,No Churn
2386,2,Female,94583,360,38,14,810,0,1,Single Sim,Andoid,Postpaid,No Churn
9021,1,Male,91030,150,30,4,500,0,1,Single Sim,Andoid,Prepaid,No Churn
7414,2,Male,95518,20,39,13,210,0,3,Single Sim,Andoid,Postpaid,No Churn
2676,1,Male,90250,0,35,9,1420,0,2,Dual Sim,Andoid,Postpaid,No Churn
1409,1,Male,91604,40,41,16,640,0,4,Single Sim,Andoid,Postpaid,No Churn
4753,3,Female,94939,300,56,26,910,0,1,Single Sim,Andoid,Postpaid,No Churn
2893,2,Female,96064,260,52,28,740,0,1,Single Sim,Andoid,Postpaid,No Churn
9464,3,Male,95354,370,29,4,1820,0,1,Single Sim,Andoid,Postpaid,Churn
5353,1,Male,95616,267,38,14,820,0,4,Single Sim,Andoid,Prepaid,No Churn
9751,1,Male,95616,260,51,25,450,0,4,Single Sim,Andoid,Prepaid,No Churn
2739,1,Male,95136,320,45,21,850,0,2,Dual Sim,Andoid,Postpaid,No Churn
7363,1,Male,90291,60,51,26,1330,4,1,Single Sim,Andoid,Prepaid,No Churn
8174,2,Female,91304,50,53,26,220,0,1,Single Sim,Andoid,Postpaid,No Churn
6518,2,Female,94305,50,50,26,240,0,4,Single Sim,Andoid,Prepaid,No Churn
5861,3,Female,94132,220,59,33,380,2,3,Dual Sim,IOS,Postpaid,No Churn
2827,3,Male,92647,0,57,32,800,0,2,Single Sim,Andoid,Prepaid,No Churn
3978,1,Male,92374,50,45,21,330,2,3,Single Sim,Andoid,Postpaid,No Churn
2522,3,Male,93023,180,27,1,410,2,4,Single Sim,Andoid,Prepaid,No Churn
5425,2,Male,94063,110,40,15,900,0,4,Dual Sim,Andoid,Postpaid,No Churn
7550,3,Female,92037,280,39,13,890,2,1,Single Sim,Andoid,Postpaid,No Churn
8264,3,Female,94550,90,26,1,80,0,2,Single Sim,Andoid,Prepaid,No Churn
8695,1,Female,94117,190,27,2,850,0,1,Single Sim,Andoid,Postpaid,No Churn
7829,1,Male,94550,170,55,30,530,0,3,Single Sim,Andoid,Postpaid,No Churn
5214,3,Male,93109,10,64,39,200,0,3,Single Sim,Andoid,Prepaid,No Churn
9465,1,Female,91911,100,41,17,90,0,1,Single Sim,Andoid,Postpaid,No Churn
1419,1,Female,95747,60,46,22,250,0,4,Single Sim,Andoid,Postpaid,No Churn
5115,1,Male,92325,170,43,19,1140,0,1,Single Sim,Andoid,Postpaid,No Churn
1083,3,Male,91768,100,24,-3,410,0,4,Single Sim,Andoid,Postpaid,No Churn
5637,3,Male,94305,210,29,3,490,0,4,Single Sim,Andoid,Prepaid,No Churn
9218,3,Male,95929,70,58,32,120,0,4,Single Sim,Andoid,Postpaid,No Churn
9752,2,Male,91902,250,45,18,500,0,3,Single Sim,Andoid,Postpaid,No Churn
3281,2,Male,94609,20,53,28,300,0,4,Single Sim,Andoid,Postpaid,No Churn
7761,1,Female,92399,60,45,21,320,1,4,Single Sim,Andoid,Prepaid,No Churn
6957,2,Male,94706,200,32,7,410,0,4,Single Sim,Andoid,Prepaid,No Churn
1254,2,Male,95123,10,56,31,250,0,3,Single Sim,Andoid,Prepaid,No Churn
1791,1,Male,90630,30,31,5,290,0,1,Single Sim,Andoid,Prepaid,No Churn
3820,2,Male,94040,170,29,4,500,0,4,Single Sim,Andoid,Postpaid,No Churn
4179,1,Female,94542,70,48,24,790,0,3,Single Sim,Andoid,Postpaid,No Churn
4019,1,Female,94110,380,36,11,1100,0,1,Single Sim,Andoid,Postpaid,No Churn
7686,2,Male,92518,167,36,9,400,2,2,Dual Sim,Andoid,Postpaid,No Churn
4773,3,Female,90024,60,41,16,180,0,1,Single Sim,Andoid,Prepaid,No Churn
2858,1,Male,94086,30,48,23,480,0,1,Single Sim,Andoid,Prepaid,No Churn
7430,3,Male,92103,100,27,0,400,0,4,Single Sim,Andoid,Prepaid,No Churn
8625,2,Male,95370,100,33,9,190,1,2,Single Sim,Andoid,Postpaid,No Churn
4153,1,Female,94025,133,31,7,350,2,1,Single Sim,Andoid,Prepaid,No Churn
5382,2,Male,90073,310,48,22,1330,0,2,Single Sim,Andoid,Postpaid,Churn
6421,2,Male,95762,50,59,34,190,0,2,Single Sim,Andoid,Postpaid,No Churn
7034,1,Male,94025,267,41,17,830,0,4,Single Sim,Andoid,Postpaid,No Churn
8174,3,Male,96091,210,42,18,390,0,3,Single Sim,Andoid,Prepaid,No Churn
4896,2,Male,92354,50,62,37,380,0,3,Single Sim,Andoid,Prepaid,No Churn
2909,3,Female,95929,250,62,36,630,0,1,Single Sim,Andoid,Postpaid,No Churn
4789,2,Male,94305,200,51,24,850,0,3,Single Sim,Andoid,Prepaid,No Churn
3587,1,Male,94305,100,48,24,140,0,4,Single Sim,Andoid,Postpaid,No Churn
2995,1,Male,90210,150,56,32,640,0,4,Single Sim,Andoid,Postpaid,No Churn
8252,1,Male,95023,380,62,38,1240,5,1,Single Sim,Andoid,Postpaid,No Churn
9401,1,Female,94131,20,53,29,200,0,1,Dual Sim,IOS,Postpaid,No Churn
6842,3,Male,95134,10,62,38,330,0,3,Single Sim,Andoid,Postpaid,No Churn
3905,1,Male,95819,250,28,4,800,0,3,Single Sim,Andoid,Postpaid,No Churn
2175,3,Male,90025,20,61,35,350,0,2,Single Sim,Andoid,Postpaid,No Churn
8489,1,Male,91109,70,48,24,740,0,3,Dual Sim,Andoid,Postpaid,No Churn
9762,2,Male,94304,70,50,25,320,0,2,Single Sim,Andoid,Postpaid,No Churn
1866,1,Male,93109,70,58,33,730,3,4,Single Sim,Andoid,Prepaid,No Churn
4008,1,Male,94080,80,53,29,410,0,2,Single Sim,Andoid,Postpaid,No Churn
1243,2,Male,95621,150,65,40,180,0,1,Single Sim,Andoid,Postpaid,No Churn
8818,2,Male,91330,150,27,0,280,0,4,Single Sim,Andoid,Postpaid,No Churn
5405,2,Male,92037,267,50,23,640,0,1,Single Sim,Andoid,Prepaid,No Churn
8716,2,Male,92093,70,50,25,440,2,2,Single Sim,Andoid,Postpaid,No Churn
3593,1,Male,94801,100,41,16,1090,0,3,Dual Sim,Andoid,Postpaid,No Churn
2025,3,Male,95054,30,43,19,710,2,3,Single Sim,Andoid,Prepaid,No Churn
2419,1,Male,94608,110,55,29,790,0,2,Dual Sim,Andoid,Postpaid,No Churn
1645,2,Male,95054,100,33,9,300,0,2,Single Sim,Andoid,Postpaid,No Churn
6962,1,Female,95521,40,44,19,820,0,2,Single Sim,Andoid,Postpaid,No Churn
1920,2,Male,91950,200,47,20,1010,3,3,Single Sim,Andoid,Postpaid,No Churn
4326,2,Female,94709,10,43,18,130,0,2,Single Sim,IOS,Postpaid,No Churn
2422,3,Male,91365,140,59,33,590,0,3,Single Sim,Andoid,Prepaid,No Churn
9288,1,Female,94928,150,65,40,640,0,2,Single Sim,Andoid,Prepaid,No Churn
9795,1,Male,92350,450,28,2,1880,0,2,Dual Sim,Andoid,Postpaid,No Churn
9030,1,Male,90095,30,58,32,280,2,2,Single Sim,Andoid,Prepaid,No Churn
3170,3,Female,92614,420,33,8,1200,1,2,Single Sim,Andoid,Prepaid,Churn
7286,1,Male,92831,540,24,0,1310,0,1,Single Sim,Andoid,Postpaid,No Churn
7090,2,Male,94105,50,46,20,190,1,3,Dual Sim,Andoid,Postpaid,No Churn
7695,3,Male,94305,130,26,0,440,0,4,Dual Sim,Andoid,Prepaid,No Churn
7304,2,Male,92152,220,47,21,490,0,3,Dual Sim,Andoid,Prepaid,No Churn
9440,3,Male,91902,450,32,6,990,3,2,Single Sim,Andoid,Postpaid,No Churn
4241,3,Male,94304,300,58,28,950,0,1,Single Sim,Andoid,Prepaid,No Churn
1664,3,Male,95112,180,32,7,810,0,4,Single Sim,Andoid,Postpaid,No Churn
4175,3,Female,95616,80,46,20,730,3,2,Single Sim,IOS,Postpaid,No Churn
6252,1,Female,91765,650,35,11,1930,0,2,Single Sim,Andoid,Prepaid,No Churn
7594,3,Male,90095,50,53,27,1150,0,2,Single Sim,Andoid,Prepaid,Churn
4082,3,Female,93003,60,55,30,410,0,2,Single Sim,Andoid,Postpaid,No Churn
4426,3,Female,90401,170,63,37,800,0,2,Single Sim,Andoid,Postpaid,No Churn
5825,2,Female,94143,110,45,20,900,0,4,Single Sim,Andoid,Postpaid,No Churn
2782,1,Male,94305,20,58,32,410,1,1,Single Sim,Andoid,Postpaid,No Churn
5828,1,Male,91103,630,50,24,1020,0,2,Single Sim,Andoid,Postpaid,No Churn
8561,3,Female,94234,150,37,13,590,0,1,Single Sim,Andoid,Prepaid,No Churn
9203,3,Male,92691,30,25,-1,690,0,3,Single Sim,Andoid,Postpaid,No Churn
7244,1,Male,92521,310,52,26,830,0,1,Single Sim,Andoid,Postpaid,Churn
5236,2,Male,90089,240,26,0,490,0,3,Single Sim,Andoid,Prepaid,No Churn
6035,3,Female,94010,360,35,11,1800,6,1,Single Sim,IOS,Postpaid,Churn
3651,3,Female,91910,220,58,32,610,0,3,Single Sim,Andoid,Postpaid,No Churn
7313,3,Male,94720,20,37,11,590,0,4,Single Sim,Andoid,Prepaid,No Churn
8891,3,Female,95351,210,35,10,850,0,4,Single Sim,Andoid,Prepaid,No Churn
9887,3,Male,93727,50,31,7,130,0,1,Single Sim,Andoid,Postpaid,No Churn
2693,2,Male,94022,60,58,34,1510,0,3,Single Sim,Andoid,Prepaid,Churn
7010,2,Male,94577,100,43,16,440,0,3,Single Sim,Andoid,Postpaid,No Churn
5936,3,Male,92115,80,43,18,530,2,3,Single Sim,Andoid,Prepaid,No Churn
3852,2,Female,95747,500,54,30,1330,0,1,Single Sim,Andoid,Prepaid,Churn
6731,3,Male,91320,90,53,27,310,1,3,Single Sim,Andoid,Postpaid,No Churn
5364,2,Male,90232,220,32,7,1010,0,4,Single Sim,Andoid,Postpaid,No Churn
5987,1,Male,95131,280,37,13,610,0,3,Single Sim,Andoid,Prepaid,No Churn
5040,2,Male,90095,260,34,10,680,0,3,Single Sim,Andoid,Prepaid,No Churn
8129,1,Male,94143,80,51,26,210,0,4,Single Sim,Andoid,Postpaid,No Churn
8584,1,Male,90024,40,49,25,1490,0,2,Single Sim,Andoid,Postpaid,No Churn
7636,3,Male,93555,140,54,24,750,0,1,Single Sim,Andoid,Prepaid,No Churn
7058,3,Male,95630,250,37,12,550,0,1,Single Sim,Andoid,Postpaid,No Churn
3922,1,Female,94305,370,57,32,810,3,2,Single Sim,Andoid,Postpaid,No Churn
9238,1,Male,91768,860,37,12,1790,0,1,Single Sim,Andoid,Postpaid,No Churn
